brandName,prodName,onlineProdSn,onlineProdCode,mainCategory,subCategory,detailCategory,price,salePrice,discountRate,reviewCount,avgRating,imageUrl
마몽드,플로라 글로우 로즈 워터 토너 500ml,64188,110650001285,스킨케어,모이스처라이징,,25000,20000,20,1813,4.83,https://images-kr.amoremall.com/products/110650001285/110650001285_01.jpg?1757907229170
마몽드,어메이징 딥 민트 클렌징 티슈 70매,61605,110650001193,스킨케어,클렌징,클렌징 티슈,16000,12000,25,1295,4.76,https://images-kr.amoremall.com/products/110650001193/110650001193_01.png?1766134940596
마몽드,[1매] 에이지 컨트롤 카멜리아 앰플 마스크팩 23ml,62813,110650001227,스킨케어,스페셜 케어,마스크 & 팩,2500,2000,20,670,4.78,https://images-kr.amoremall.com/products/110650001227/110650001227_01.jpg?1757915208389
마몽드,[1매] 카밍 샷 아줄렌 앰플 마스크팩 23ml,62168,110650001208,스킨케어,스페셜 케어,,2500,2000,20,590,4.8,https://images-kr.amoremall.com/products/110650001208/110650001208_01.jpg?1761726983035
마몽드,[싱글] BEST 카밍 샷 아줄렌 흔적 수분 앰플 50ml,64181,110650001278,스킨케어,스페셜 케어,,24000,18900,21,319,4.78,https://images-kr.amoremall.com/products/1757921779735/110650001278/110650001278_00.png?1757921781374
마몽드,[싱글] 맨 리차징 올인원 플루이드 180ml,64186,110650001283,남성,스킨 & 로션,,27000,20520,24,1701,4.8,https://images-kr.amoremall.com/products/110650001283/110650001283_01.jpg?1757915742509
마몽드,[싱글] BEST 어메이징 딥 민트 클렌징밤 90ml,60197,110650001137,스킨케어,클렌징,,27000,17500,35,2035,4.83,https://images-kr.amoremall.com/products/1757921701678/110650001137/110650001137_00.png?1757921703274
마몽드,[BEST] 프로바이오틱스 세라마이드 2종 세트,63633,110650001262,스킨케어,세트,,50000,37500,25,418,4.84,https://images-kr.amoremall.com/products/1763617124757/110650001262/110650001262_00.png?1763617126071
마몽드,[1매] 프로바이오틱스 세라마이드 앰플 마스크팩 23ml,60863,110650001169,스킨케어,스페셜 케어,,2500,2000,20,367,4.83,https://images-kr.amoremall.com/products/110650001169/110650001169_01.jpg?1761728172136
마몽드,[BEST] 맨 리차징 2종 세트,64660,110650001300,남성,스킨 & 로션,,39000,29900,23,187,4.85,https://images-kr.amoremall.com/products/1762998640017/110650001300/110650001300_00.png?1762998641254
마몽드,[싱글] 맨 리차징 로션 150ml,64185,110650001282,남성,스킨 & 로션,,20000,16000,20,639,4.83,https://images-kr.amoremall.com/products/110650001282/110650001282_01.jpg?1757916120768
마몽드,[싱글] 맨 리차징 토너 180ml,64184,110650001281,남성,스킨 & 로션,,19000,15200,20,566,4.81,https://images-kr.amoremall.com/products/110650001281/110650001281_01.jpg?1757916003998
마몽드,[싱글] 에이지 컨트롤 카멜리아 크림 50ml,62812,110650001226,스킨케어,모이스처라이징,,48000,43200,10,478,4.88,https://images-kr.amoremall.com/products/1762997159337/110650001226/110650001226_00.png?1762997160913
마몽드,플로라 글로우 로즈 워터 토너 300ml,64187,110650001284,스킨케어,모이스처라이징,,20000,16000,20,1851,4.77,https://images-kr.amoremall.com/products/110650001284/110650001284_01.jpg?1757907036708
마몽드,카밍 샷 아줄렌 크림 60ml,64183,110650001280,스킨케어,모이스처라이징,,29000,22040,24,222,4.81,https://images-kr.amoremall.com/products/110650001280/110650001280_01.png?1757912414179
마몽드,프로바이오틱스 세라마이드 인텐스 크림 60ml,60888,110650001173,스킨케어,모이스처라이징,,36000,27000,25,751,4.85,https://images-kr.amoremall.com/products/110650001173/110650001173_01.jpg?1757914850608
마몽드,[싱글] 프로바이오틱스 세라마이드 에멀젼 150ml,60887,110650001172,스킨케어,모이스처라이징,,26000,19500,25,600,4.82,https://images-kr.amoremall.com/products/110650001172/110650001172_01.jpg?1757914698874
마몽드,[싱글] 어메이징 딥 민트 클렌징폼 120ml,60787,110650001162,스킨케어,클렌징,,17000,11900,30,853,4.79,https://images-kr.amoremall.com/products/110650001162/110650001162_01.jpg?1766134955552
마몽드,포어 슈링커 바쿠치올 크림 60ml,59709,110650001116,스킨케어,모이스처라이징,,38000,28500,25,1349,4.74,https://images-kr.amoremall.com/products/110650001116/110650001116_01.jpg?1757915585749
마몽드,카밍 샷 아줄렌 토너 300ml,64182,110650001279,스킨케어,모이스처라이징,,20000,16000,20,196,4.75,https://images-kr.amoremall.com/products/110650001279/110650001279_01.png?1757912471086
마몽드,[대용량] 어메이징 딥 민트 클렌징밤 180ml,63634,110650001263,스킨케어,클렌징,,35000,30100,14,398,4.88,https://images-kr.amoremall.com/products/110650001263/110650001263_01.png?1757908821199
마몽드,포어 슈링커 바쿠치올 레티놀 토너 200ml,63156,110650001235,스킨케어,모이스처라이징,,24000,19200,20,528,4.83,https://images-kr.amoremall.com/products/110650001235/110650001235_01.jpg?1757915367419
마몽드,[싱글] 에이지 컨트롤 카멜리아 세럼 50ml,62811,110650001225,스킨케어,모이스처라이징,,49000,44100,10,397,4.82,https://images-kr.amoremall.com/products/1762997451577/110650001225/110650001225_00.png?1762997452886
마몽드,[싱글] 프로바이오틱스 세라마이드 스킨소프너 200ml,60886,110650001171,스킨케어,모이스처라이징,,24000,18000,25,409,4.73,https://images-kr.amoremall.com/products/110650001171/110650001171_01.jpg?1757914554104
마몽드,세라마이드 아미노 폼 120g,60864,110650001170,스킨케어,클렌징,,16000,11200,30,543,4.81,https://images-kr.amoremall.com/products/110650001170/110650001170_01.jpg?1766134923194
마몽드,카밍 샷 아줄렌 선크림 SPF50+PA++++ 35ml,61461,110650001189,스킨케어,선케어,,16000,11200,30,683,4.73,https://images-kr.amoremall.com/products/110650001189/110650001189_01.png?1766134970718
마몽드,플로라 글로우 로즈 스무딩 크림 50ml,60844,110650001167,스킨케어,모이스처라이징,,37000,25900,30,342,4.81,https://images-kr.amoremall.com/products/110650001167/110650001167_01.jpg?1757907398177
마몽드,플로라 글로우 로즈 틴티드 선세럼 35ml,64329,110650001288,스킨케어,선케어,,25000,22500,10,103,4.72,https://images-kr.amoremall.com/products/1763947699134/110650001288/110650001288_00.png?1763947700521
마몽드,[BEST] 에이지 컨트롤 카멜리아 2종 세트,63663,110650001268,스킨케어,모이스처라이징,,75000,67500,10,124,4.92,https://images-kr.amoremall.com/products/1763368718008/110650001268/110650001268_00.png?1763368719286
마몽드,에이지 컨트롤 카멜리아 에멀젼 125ml,62810,110650001224,스킨케어,모이스처라이징,,38000,34200,10,287,4.86,https://images-kr.amoremall.com/products/110650001224/110650001224_01.png?1757914300287
마몽드,어메이징 딥 민트차콜릿 팩클렌저 135g,66459,110650001331,스킨케어,클렌징,,23000,20700,10,341,4.76,https://images-kr.amoremall.com/products/1762150385470/110650001331/110650001331_00.jpg?1762150386808
마몽드,어메이징 딥 민트차콜릿 클렌징밤 90ml,66460,110650001332,스킨케어,클렌징,,27000,24300,10,66,4.83,https://images-kr.amoremall.com/products/1757921733382/110650001332/110650001332_00.png?1757921734992
마몽드,에이지 컨트롤 카멜리아 에센스 워터 150ml,62809,110650001223,스킨케어,모이스처라이징,,37000,33300,10,163,4.84,https://images-kr.amoremall.com/products/110650001223/110650001223_01.png?1757914238781
마몽드,[대용량더블] 플로라 글로우 로즈 워터 토너 (500mlx2),68021,110650101448,스킨케어,모이스처라이징,스킨 & 토너,50000,32500,35,1,5,https://images-kr.amoremall.com/products/110650101448/110650101448_01.jpg?1765968077010
마몽드,[10개입] 플로라글로우 로즈 볼마스크 3.5ml,67462,110650001417,스킨케어,스페셜 케어,앰플,25000,20000,20,22,5,https://images-kr.amoremall.com/products/110650001417/110650001417_01.png?1762994719104
마몽드,[6매입+3매추가증정] 플로라글로우 로즈 하이드로겔 마스크,67319,110650001405,스킨케어,스페셜 케어,마스크 & 팩,36000,28500,20,53,4.89,https://images-kr.amoremall.com/products/1762994573475/110650001405/110650001405_00.png?1762994574673
마몽드,[5개입] 플로라글로우 로즈 볼마스크 3.5ml,66948,110650001373,스킨케어,스페셜 케어,,12500,10000,20,195,4.84,https://images-kr.amoremall.com/products/110650001373/110650001373_01.png?1758870411888
마몽드,NEW 플로라 글로우 로즈 슬리핑 마스크 80g,66947,110650001372,스킨케어,스페셜 케어,마스크 & 팩,24000,18240,24,78,4.81,https://images-kr.amoremall.com/products/110650001372/110650001372_01.jpg?1758781964189
마몽드,[1매] 플로라글로우 로즈 하이드로겔 마스크,66946,110650001371,스킨케어,스페셜 케어,마스크 & 팩,6000,5400,10,232,4.79,https://images-kr.amoremall.com/products/110650001371/110650001371_01.jpg?1762151366633
마몽드,[1개입] 플로라 글로우 로즈 볼마스크 3.5ml,66945,110650001370,스킨케어,모이스처라이징,,2500,2250,10,70,4.76,https://images-kr.amoremall.com/products/110650001370/110650001370_01.jpg?1758781736914
마몽드,NEW 오리지널 레시피 허니 모델링팩 (1입 / 리필4입) 66g,66842,110650001367,스킨케어,스페셜 케어,마스크 & 팩,7000,6100,12,235,4.54,https://images-kr.amoremall.com/products/110650001367/110650001367_01.jpg?1758089964932
마몽드,NEW 카밍샷 아줄렌 모델링팩 (1입 / 리필4입) 66g,66837,110650001365,스킨케어,스페셜 케어,마스크 & 팩,7000,6100,12,151,4.56,https://images-kr.amoremall.com/products/110650001365/110650001365_01.jpg?1758173616234
마몽드,[10+10] 프로바이오틱스 세라마이드 앰플 마스크팩,66687,110650001351,스킨케어,스페셜 케어,마스크 & 팩,50000,35000,30,164,4.82,https://images-kr.amoremall.com/products/110650001351/110650001351_01.png?1761728089076
마몽드,[10+10] 카밍 샷 아줄렌 앰플 마스크팩,66686,110650001350,스킨케어,스페셜 케어,마스크 & 팩,50000,25000,50,181,4.88,https://images-kr.amoremall.com/products/110650001350/110650001350_01.png?1761726921217
마몽드,[10+10] 에이지 컨트롤 카멜리아 앰플 마스크팩,66685,110650001349,스킨케어,스페셜 케어,마스크 & 팩,50000,35000,30,258,4.79,https://images-kr.amoremall.com/products/110650001349/110650001349_01.png?1756796662450
마몽드,[10+10] 플로라글로우 로즈 앰플 마스크팩,66683,110650001348,스킨케어,스페셜 케어,마스크 & 팩,50000,35000,30,166,4.87,https://images-kr.amoremall.com/products/110650001348/110650001348_01.png?1766060165572
마몽드,[더블] 프로바이오틱스 세라마이드 에멀젼 (150ml x 2개),66682,110650001347,스킨케어,모이스처라이징,로션 & 에멀젼,52000,36500,29,153,4.8,https://images-kr.amoremall.com/products/1764295714783/110650001347/110650001347_00.png?1764295716523
마몽드,[더블] 프로바이오틱스 세라마이드 스킨소프너 (200ml x 2개),66681,110650001346,스킨케어,모이스처라이징,스킨 & 토너,48000,35000,27,130,4.81,https://images-kr.amoremall.com/products/1764295795389/110650001346/110650001346_00.png?1764295799135
마몽드,[더블] 맨 리차징 올인원 플루이드 (180ml x 2개),66679,110650001345,남성,스킨 & 로션,,54000,38900,27,183,4.83,https://images-kr.amoremall.com/products/1757665402406/110650001345/110650001345_00.png?1757665404112
마몽드,[더블] 맨 리차징 토너 (180ml x 2개),66678,110650001344,남성,스킨 & 로션,,38000,29000,23,236,4.88,https://images-kr.amoremall.com/products/1761545074444/110650001344/110650001344_00.png?1761545075884
마몽드,[더블] 에이지 컨트롤 카멜리아 크림 (50ml x 2개),66676,110650001342,스킨케어,모이스처라이징,크림,96000,69900,27,150,4.86,https://images-kr.amoremall.com/products/1763368909209/110650001342/110650001342_00.png?1763368910671
마몽드,[더블] 에이지 컨트롤 카멜리아 세럼 (50ml x 2개),66675,110650001341,스킨케어,모이스처라이징,에센스 & 세럼,98000,68500,30,126,4.81,https://images-kr.amoremall.com/products/1763369056716/110650001341/110650001341_00.png?1763369058212
마몽드,[더블] BEST 카밍 샷 아줄렌 흔적 수분 앰플 (50ml x 2개),65044,110650101303,스킨케어,스페셜 케어,,48000,36000,25,285,4.84,https://images-kr.amoremall.com/products/1757665894425/110650101303/110650101303_00.png?1757665895835
마몽드,[5+5] 플로라글로우 로즈 앰플 마스크팩,63077,110650101234,스킨케어,스페셜 케어,마스크 & 팩,25000,18000,28,457,4.82,https://images-kr.amoremall.com/products/110650101234/110650101234_01.png?1766060018625
마몽드,[5+5] 에이지 컨트롤 카멜리아 앰플 마스크팩,62845,110650101228,스킨케어,스페셜 케어,마스크 & 팩,25000,18000,28,472,4.83,https://images-kr.amoremall.com/products/110650101228/110650101228_01.png?1728624926627
마몽드,[5+5] 카밍 샷 아줄렌 앰플 마스크팩,61850,110650101202,스킨케어,스페셜 케어,,25000,18000,28,283,4.81,https://images-kr.amoremall.com/products/110650101202/110650101202_01.png?1761726389825
마몽드,[5+5] 프로바이오틱스 세라마이드 앰플 마스크팩,61770,110650101196,스킨케어,스페셜 케어,,25000,18000,28,426,4.8,https://images-kr.amoremall.com/products/110650101196/110650101196_01.png?1761727956387
마몽드,[더블] BEST 플로라글로우 로즈 리퀴드 마스크 (80ml x 2개),61415,110650101188,스킨케어,스페셜 케어,,60000,37900,36,277,4.84,https://images-kr.amoremall.com/products/110650101188/110650101188_01.jpg?1764223469416
마몽드,[더블] 어메이징 딥 민트 클렌징폼 (120ml x 2개),60795,110650101163,스킨케어,클렌징,,34000,23000,32,71,4.69,https://images-kr.amoremall.com/products/110650101163/110650101163_01.jpg?1757908999607
마몽드,포어 슈링커 바쿠치올 세럼 50ml,60701,110650001154,스킨케어,모이스처라이징,,39500,29630,24,538,4.73,https://images-kr.amoremall.com/products/110650001154/110650001154_01.png?1757915466758
마몽드,[더블] BEST 어메이징 딥 민트 클렌징밤 (90ml x 2개),60271,110650101138,스킨케어,클렌징,,54000,34020,37,408,4.83,https://images-kr.amoremall.com/products/1757665791261/110650101138/110650101138_00.png?1757665792683
메디안,그린프로폴리스 치약 100g*3,57073,310050000323,생활용품,구강,,14900,7450,50,6170,4.82,https://images-kr.amoremall.com/products/310050000323/310050000323_01.jpg?1732088998565
메디안,이지클린 센서티브 칫솔 4입,60711,310050000363,생활용품,구강,칫솔,6900,3450,50,5006,4.8,https://images-kr.amoremall.com/products/310050000363/310050000363_01.jpg?1732089186097
메디안,닥터메디안 칫솔 5+5입,65572,310050000417,생활용품,구강,,6900,4900,28,414,4.7,https://images-kr.amoremall.com/products/310050000417/310050000417_01.png?1766972116084
메디안,후레쉬 치약 3입 [블루/그린] 120g*3,60497,310050000361,생활용품,구강,,8900,4900,44,4178,4.83,https://images-kr.amoremall.com/products/310050000361/310050000361_01.png?1703224743452
메디안,잇몸과학 치약 3입 [스트롱/클린] (120g x3),26562,310050000145,생활용품,구강,,13900,6950,50,6164,4.81,https://images-kr.amoremall.com/products/310050000145/310050000145_01.png?1677830657726
